frame,left,right,forward,backward
frame_881.jpg,0,0,1,0
frame_882.jpg,0,0,1,0
frame_883.jpg,0,0,1,0
frame_884.jpg,0,0,1,0
frame_885.jpg,0,0,1,0
frame_886.jpg,0,0,1,0
frame_887.jpg,0,0,1,0
frame_888.jpg,0,0,1,0
frame_889.jpg,0,0,1,0
frame_890.jpg,0,0,1,0
frame_891.jpg,0,0,1,0
frame_892.jpg,0,0,1,0
frame_893.jpg,0,0,1,0
frame_894.jpg,0,0,1,0
frame_895.jpg,0,0,1,0
frame_896.jpg,0,0,1,0
frame_897.jpg,0,0,1,0
frame_898.jpg,0,0,1,0
frame_899.jpg,0,0,1,0
frame_900.jpg,0,0,1,0
frame_901.jpg,0,0,1,0
frame_902.jpg,0,0,1,0
frame_903.jpg,0,0,1,0
frame_904.jpg,0,0,1,0
frame_905.jpg,0,0,1,0
frame_906.jpg,0,0,1,0
frame_907.jpg,0,0,1,0
frame_908.jpg,0,0,1,0
frame_909.jpg,0,0,1,0
frame_910.jpg,0,0,1,0
frame_911.jpg,0,0,1,0
frame_912.jpg,0,0,1,0
frame_913.jpg,0,0,1,0
frame_914.jpg,0,0,1,0
frame_915.jpg,0,0,1,0
frame_916.jpg,0,0,1,0
frame_917.jpg,0,0,1,0
frame_918.jpg,0,0,1,0
frame_919.jpg,0,0,1,0
frame_920.jpg,0,0,1,0
frame_921.jpg,0,0,1,0
frame_922.jpg,0,0,1,0
frame_923.jpg,0,0,1,0
frame_924.jpg,0,0,1,0
frame_925.jpg,0,0,1,0
frame_926.jpg,0,0,1,0
frame_927.jpg,0,0,1,0
frame_928.jpg,0,0,1,0
frame_929.jpg,0,0,1,0
frame_930.jpg,0,0,1,0
frame_931.jpg,0,0,1,0
frame_932.jpg,0,0,1,0
frame_933.jpg,0,0,1,0
frame_934.jpg,0,0,1,0
frame_935.jpg,0,0,1,0
frame_936.jpg,0,0,1,0
frame_937.jpg,0,0,1,0
frame_938.jpg,0,0,1,0
frame_939.jpg,0,0,1,0
frame_940.jpg,0,0,1,0
frame_941.jpg,0,0,1,0
frame_942.jpg,0,0,1,0
frame_943.jpg,0,0,1,0
frame_944.jpg,0,0,1,0
frame_945.jpg,0,0,1,0
frame_946.jpg,0,0,1,0
frame_947.jpg,0,0,1,0
frame_948.jpg,0,0,1,0
frame_949.jpg,0,0,1,0
frame_950.jpg,0,0,1,0
frame_951.jpg,0,0,1,0
frame_952.jpg,0,0,1,0
frame_953.jpg,0,0,1,0
frame_954.jpg,0,0,1,0
frame_955.jpg,0,0,1,0
frame_956.jpg,0,0,1,0
frame_957.jpg,0,0,1,0
frame_958.jpg,0,0,1,0
frame_959.jpg,0,0,1,0
frame_960.jpg,0,0,1,0
frame_961.jpg,0,0,1,0
frame_962.jpg,0,0,1,0
frame_963.jpg,0,0,1,0
frame_964.jpg,0,0,1,0
frame_965.jpg,0,0,1,0
frame_966.jpg,0,0,1,0
frame_967.jpg,0,0,1,0
frame_968.jpg,0,0,1,0
frame_969.jpg,0,0,1,0
frame_970.jpg,0,0,1,0
frame_971.jpg,0,0,1,0
frame_972.jpg,0,0,1,0
frame_973.jpg,0,0,1,0
